1031b07 f0a0c0c000000000 88000000000000
1060f07 f0a0c0c000000000 88000000000000
101020f07 f0a0c0c000000000 88000000000000
1020f17 f0a0c0c000000000 88000000000000
1010f0f f0a0c0c000000000 a000000000
1090f07 f0a0c0c000000000 88000000000000
1030f0b f0a0c0c000000000 88000000000000
1030b0f f0a0c0c000000000 88000000000000
1070b07 f0a0c0c000000000 88000000000000
103070f f0a0c0c000000000 a000000000
1030717 f0a0c0c000000000 a000000000
1031707 f0a0c0c000000000 88000000000000
1070707 f0a0c0c000000000 88000000000000
10b0707 f0a0c0c000000000 88000000000000
1050f07 f0a0c0c000000000 88000000000000
3010f07 f0a0c0c000000000 88000000000000
2030f07 f0a0c0c000000000 88000000000000
100030f07 f0a0c0c000000000 88000000000000
1030b1b f0a0c0c000000000 88000000000000
1070b0b f0a0c0c000000000 88000000000000
10b0b07 f0a0c0c000000000 88000000000000
1031a0f f0a0c0c000000000 88000000000000
103290f f0a0c0c000000000 88000000000000
303090f f0a0c0c000000000 88000000000000
1060b0f f0a0c0c000000000 88000000000000
101020b0f f0a0c0c000000000 88000000000000
1020b1f f0a0c0c000000000 88000000000000
30f0f f0a0c0c000000000 88000000000000
31b0f f0a0c0c000000000 a000000000
1030b17 f0a0c0c000000000 88000000000000
1030f07 f0a0c0c000000000 88000000000000
1030d0f f0a0c0c000000000 88000000000000
103031f f0a0c0c000000000 88000000000000
103130f f0a0c0c000000000 88000000000000
107030f f0a0c0c000000000 88000000000000
10b030f f0a0c0c000000000 88000000000000
1050b0f f0a0c0c000000000 88000000000000
3010b0f f0a0c0c000000000 88000000000000
2030b0f f0a0c0c000000000 88000000000000
100030b0f f0a0c0c000000000 88000000000000
40107030b f0e0608000000000 300000000000
10107030b f0e0608000000000 300000000000
507020f f0e0608000000000 500000000000
307010f f0e0608000000000 20002000000000
106031f f0e0608000000000 500000000000
10d030f f0e0608000000000 500000000000
7070f f0e0608000000000 500000000000
407030f f0e0608000000000 500000000000
1070b07 f0e0608000000000 202000000000
105070f f0e0608000000000 300000000000
305030f f0e0608000000000 8000000080000000
10b030f f0e0608000000000 20002000000000
303030f f0e0608000000000 20002000000000
503030f f0e0608000000000 20002000000000
207030f f0e0608000000000 20002000000000
10007030f f0e0608000000000 500000000000
10d070d f0e0608000000000 8000000080000000
10105070b f0e0608000000000 20002000000000
10d0707 f0e0608000000000 500000000000
305050f f0e0608000000000 500000000000
505030f f0e0608000000000 500000000000
114070f f0e0608000000000 500000000000
104071f f0e0608000000000 500000000000
1050f07 f0e0608000000000 202000000000
1050b0f f0e0608000000000 500000000000
109070f f0e0608000000000 202000000000
301070f f0e0608000000000 500000000000
501070f f0e0608000000000 500000000000
205070f f0e0608000000000 500000000000
10005070f f0e0608000000000 500000000000
20301070d f0a0c0c000000000 88000000000000
301071b f0a0c0c000000000 88000000000000
305070b f0a0c0c000000000 88000000000000
10301070107030f f0e0408080000000 400000004
107030f f0b0c08000000000 400000004
107030f d0e0e08000000000 4000100
107030f d8e0c08000000000 4000100
107030f f0e0c00080000000 c0000
107030f f0e0c04000000000 4000100
107030f f0e080c000000000 4000100
107030f f0e0a08000000000 4000100
107030f f0c0e08000000000 4000100
107030f f0d0c08000000000 4000100
107030f e0f0c08000000000 400000004
107030f e8e0c08000000000 400000004
303051b f0a0c0c000000000 88000000000000
307050b f0a0c0c000000000 88000000000000
10303050b f0a0c0c000000000 88000000000000
303140f f0a0c0c000000000 a000000000
306050f f0a0c0c000000000 88000000000000
10302050f f0a0c0c000000000 88000000000000
20301050f f0a0c0c000000000 88000000000000
603050f f0a0c0c000000000 88000000000000
303070b f0a0c0c000000000 88000000000000
3030517 f0a0c0c000000000 88000000000000
303030f f0a0c0c000000000 88000000000000
307010f f0a0c0c000000000 88000000000000
302070f f0a0c0c000000000 88000000000000
301070f f0a0c0c000000000 88000000000000
305050f f0a0c0c000000000 88000000000000
10203050f f0a0c0c000000000 88000000000000
107050f f0a0c0c000000000 88000000000000
503050f f0a0c0c000000000 a000000000
10103050f f0a0c0c000000000 88000000000000
20103050f f0a0c0c000000000 88000000000000
106071e f0a0c0c000000000 88000000000000
1000106060f f0a0c0c000000000 88000000000000
1060d0f f0a0c0c000000000 88000000000000
506030f f0a0c0c000000000 88000000000000
10c070f f0a0c0c000000000 88000000000000
10102070f f0a0c0c000000000 88000000000000
1060717 f0a0c0c000000000 88000000000000
105070f f0a0c0c000000000 88000000000000
304070f f0a0c0c000000000 88000000000000
1020f0f f0a0c0c000000000 88000000000000
10a070f f0a0c0c000000000 88000000000000
502070f f0a0c0c000000000 88000000000000
7070f f0a0c0c000000000 88000000000000
206070f f0a0c0c000000000 88000000000000
10006070f f0a0c0c000000000 88000000000000
10102071b f0e0c04000000000 80002000000000
10103070b f0e0c04000000000 80002000000000
101020d0f f0e0c04000000000 80002000000000
10302050f f0e0c04000000000 80002000000000
1010002070f f0e0c04000000000 80002000000000
103070f f0e0c04000000000 80002000000000
106070f f0e0c04000000000 80002000000000
101020717 f0e0c04000000000 80002000000000
101020f07 f0e0c04000000000 80002000000000
10103050f f0e0c04000000000 80002000000000
101020b0f f0e0c04000000000 80002000000000
10101070f f0e0c04000000000 80002000000000
10104070f f0e0c04000000000 80002000000000
10300070f f0e0c04000000000 80002000000000
10003070f f0e0c04000000000 80002000000000
10202070f f0e0c04000000000 80002000000000
302070f f0e0c04000000000 80002000000000
20102070f f0e0c04000000000 80002000000000
1000102070f f0e0c04000000000 80002000000000
1030735 f0e0c04000000000 80002000000000
1030753 f0e0c04000000000 80002000000000
1070713 f0e0c04000000000 80002000000000
1030d17 f0e0c04000000000 80002000000000
3030517 f0e0c04000000000 6000000000
1060717 f0e0c04000000000 80002000000000
101071f f0e0c04000000000 80002000000000
1010737 f0e0c04000000000 80002000000000
103071b f0e0c04000000000 80002000000000
1030727 f0e0c04000000000 80002000000000
1030f07 f0e0c04000000000 80002000000000
1031707 f0e0c04000000000 80002000000000
103031f f0e0c04000000000 80002000000000
1030b17 f0e0c04000000000 80002000000000
1070317 f0e0c04000000000 80002000000000
1050717 f0e0c04000000000 80002000000000
3010717 f0e0c04000000000 80002000000000
2030717 f0e0c04000000000 80002000000000
100030717 f0e0c04000000000 80002000000000
10b0f05 f0e0c04000000000 80002000000000
1070f03 f0e0c04000000000 80002000000000
1030f13 f0e0c04000000000 80002000000000
1031b07 f0e0c04000000000 80002000000000
1060f07 f0e0c04000000000 80002000000000
1020f17 f0e0c04000000000 80002000000000
1010f0f f0e0c04000000000 80002000000000
1090f07 f0e0c04000000000 80002000000000
1030f0b f0e0c04000000000 80002000000000
1030b0f f0e0c04000000000 80002000000000
1070b07 f0e0c04000000000 80002000000000
1030717 f0e0c04000000000 80002000000000
1070707 f0e0c04000000000 80002000000000
10b0707 f0e0c04000000000 80002000000000
1050f07 f0e0c04000000000 80002000000000
3010f07 f0e0c04000000000 80002000000000
2030f07 f0e0c04000000000 80002000000000
100030f07 f0e0c04000000000 80002000000000
1030b1b f0e0a08000000000 4000100000000000
1070b0b f0e0a08000000000 880000000000
10b0b07 f0e0a08000000000 880000000000
1031a0f f0e0a08000000000 4000100000000000
103290f f0e0a08000000000 4000100000000000
303090f f0e0a08000000000 880000000000
101020b0f f0e0a08000000000 4000100000000000
1020b1f f0e0a08000000000 4000100000000000
30f0f f0e0a08000000000 1000100000000000
31b0f f0e0a08000000000 4000100000000000
1030f0b f0e0a08000000000 4000100000000000
1030b17 f0e0a08000000000 880000000000
1030f07 f0e0a08000000000 880000000000
1030d0f f0e0a08000000000 4000100000000000
103031f f0e0a08000000000 4000100000000000
103130f f0e0a08000000000 4000100000000000
10b030f f0e0a08000000000 4000100000000000
1010f0f f0e0a08000000000 4000100000000000
1050b0f f0e0a08000000000 4000100000000000
3010b0f f0e0a08000000000 880000000000
2030b0f f0e0a08000000000 880000000000
100030b0f f0e0a08000000000 4000100000000000
107031b f0e0a08000000000 4000100000000000
40107030b f0e0a08000000000 880000000000
10107030b f0e0a08000000000 880000000000
507020f f0e0a08000000000 880000000000
307010f f0e0a08000000000 880000000000
107090f f0e0a08000000000 4000100000000000
106031f f0e0a08000000000 1000100000000000
10d030f f0e0a08000000000 880000000000
407030f f0e0a08000000000 880000000000
1070317 f0e0a08000000000 4000100000000000
1070707 f0e0a08000000000 880000000000
1070b07 f0e0a08000000000 4000100000000000
305030f f0e0a08000000000 880000000000
1030b0f f0e0a08000000000 880000000000
303030f f0e0a08000000000 880000000000
503030f f0e0a08000000000 880000000000
207030f f0e0a08000000000 880000000000
10007030f f0e0a08000000000 880000000000
10d070d f0c0e08000000000 2000000020000000
10105070b f0c0e08000000000 2000000020000000
1070707 f0c0e08000000000 2000000020000000
10d0707 f0c0e08000000000 80002000000000
1050d0f f0c0e08000000000 80002000000000
305050f f0c0e08000000000 80002000000000
505030f f0c0e08000000000 2000000020000000
114070f f0c0e08000000000 2000000020000000
10104070f f0c0e08000000000 2000000020000000
104071f f0c0e08000000000 2000000020000000
1050717 f0c0e08000000000 2000000020000000
1050f07 f0c0e08000000000 2000000020000000
107050f f0c0e08000000000 80002000000000
1050b0f f0c0e08000000000 80002000000000
106070f f0c0e08000000000 80002000000000
1010f0f f0c0e08000000000 2000000020000000
103070f f0c0e08000000000 80002000000000
109070f f0c0e08000000000 2000000020000000
301070f f0c0e08000000000 80002000000000
501070f f0c0e08000000000 80002000000000
7070f f0c0e08000000000 80002000000000
205070f f0c0e08000000000 80002000000000
10005070f f0c0e08000000000 2000000020000000
20301070d f0e0a08000000000 880000000000
301071b f0e0a08000000000 880000000000
305070b f0e0a08000000000 880000000000
10301070b f0e0a08000000000 880000000000
3030707 f0e0a08000000000 880000000000
203010707 f0e0a08000000000 4000100000000000
3010d0f f0e0a08000000000 4000100000000000
2000301050f f0e0a08000000000 4000100000000000
10300070f f0e0a08000000000 4000100000000000
601070f f0e0a08000000000 4000100000000000
3010717 f0e0a08000000000 880000000000
3010f07 f0e0a08000000000 880000000000
303050f f0e0a08000000000 4000100000000000
203070f f0e0a08000000000 880000000000
10201070f f0e0a08000000000 4000100000000000
501070f f0e0a08000000000 880000000000
10101070f f0e0a08000000000 4000100000000000
20101070f f0e0a08000000000 4000100000000000
203071b f0e0a08000000000 4000100000000000
207070b f0e0a08000000000 880000000000
10203070b f0e0a08000000000 20002000000000
603060f f0e0a08000000000 4000100000000000
603030f f0e0a08000000000 880000000000
10202070f f0e0a08000000000 880000000000
20201070f f0e0a08000000000 880000000000
2030717 f0e0a08000000000 4000100000000000
2030f07 f0e0a08000000000 4000100000000000
205070f f0e0a08000000000 880000000000
301070f f0e0a08000000000 4000100000000000
403070f f0e0a08000000000 880000000000
10003070f f0e0a08000000000 4000100000000000
20003070f f0e0a08000000000 4000100000000000
1010003060f f0e0608000000000 500000000000
10203050f f0e0608000000000 20002000000000
10103030f f0e0608000000000 500000000000
1010003030f f0e0608000000000 500000000000
10006070f f0e0608000000000 20002000000000
100010002070f f0e0608000000000 500000000000
100030f07 f0e0608000000000 202000000000
100030b0f f0e0608000000000 500000000000
10102070f f0e0608000000000 500000000000
10201070f f0e0608000000000 8000000080000000
203070f f0e0608000000000 500000000000
20003070f f0e0608000000000 500000000000
1000003070f f0e0608000000000 500000000000
107030f f0e0408080000000 400000004
40107030b f0e0c08000000000 1000000001
40107030b f0e0400080800000 1000000001
40107030b f0a040c080000000 1000000001
40107030b f0b0408080000000 1000000001
40107030b d0e0608080000000 1000000001
40107030b d0e0c08080000000 1000000001
40107030b d8e0408080000000 1000000001
507020f f0e0c08000000000 8000200
507020f f0e0400080800000 8000200
507020f f0a040c080000000 8000200
507020f f0b0408080000000 8000200
507020f d0e0608080000000 11000000
507020f d0e0c08080000000 11000000
507020f d8e0408080000000 11000000
507020f 70e0c08080000000 8000200
507020f 70e0608080000000 11000000
507020f f0e0408000800000 11000000
507020f f0e0408040000000 8000200
507020f f0e040c000000000 8000200
507020f f0e0404080000000 8000200
507020f f0e0c00080000000 8000200
507020f f0e000c080000000 11000000
507020f f0e0208080000000 11000000
507020f f0e0808080000000 8000200
507020f f0c0608080000000 8000200
507020f f0d0408080000000 8000200
507020f f0a0c08080000000 8000200
507020f f060c08080000000 a0000
507020f e0f0408080000000 c000000
507020f e8e0408080000000 11000000
507020f f0e0408080000000 11000000
507020f f0e0308000000000 c000000
507020f f0c060a000000000 11000000
507020f f0a060c000000000 8000200
507020f f0b0608000000000 8000200
507020f f060608000800000 11000000
507020f d0e0e08000000000 11000000
507020f d8e0608000000000 11000000
507020f 70e0e08000000000 8000200
507020f 78e0608000000000 8000200
507020f f0e0600080000000 8000200
507020f f0e0604000000000 11000000
507020f f0e0e00000000000 400040000
507020f f0e040a000000000 11000000
507020f f0e0508000000000 8000200
507020f f0f0408000000000 11000000
507020f f0e020c000000000 11000000
507020f f0d0608000000000 11000000
507020f f0a0e08000000000 8000200
507020f f060e08000000000 11000000
507020f e0f0608000000000 c000000
507020f e8e0608000000000 11000000
507020f f0b0c08000000000 8000200
507020f f0a0c06000000000 11000000
507020f f0a080c040000000 11000000
507020f f028c0c000000000 8000200
507020f d0a0e0c000000000 8000200
507020f d8a0c0c000000000 11000000
507020f d0a0c0c080000000 8000200
507020f f0a0c08040000000 8000200
507020f f0a0c0a000000000 8000200
507020f f0a0c04080000000 11000000
507020f f0a0a0c000000000 400040000
507020f f0e080c000000000 8000200
507020f f080e0c000000000 8000200
507020f f090c0c000000000 8000200
507020f f0c0c0c000000000 11000000
507020f f060c0c000000000 8000200
507020f e0b0c0c000000000 c000000
507020f e8a0c0c000000000 11000000
507020f d0e0c0c000000000 11000000
507020f b0e0c0c000000000 400040000
40107030b f0b0608000000000 1000000001
40107030b f8b0408000000000 1000000001
40107030b f0a0c0c000000000 1000000001
40107030b f098c08000000000 1000000001
40107030b e0b0d08000000000 c00000000
40107030b d0b0e08000000000 1000000001
40107030b d8b0c08000000000 1000000001
40107030b b0b0c08040000000 1000000001
40107030b f0b0c00080000000 1000000001
40107030b f0b0c04000000000 1000000001
40107030b f0b080c000000000 1000000001
40107030b f0b0a08000000000 1000000001
40107030b f0f0808000000000 1000000001
40107030b f0f0408000000000 1000000001
40107030b f0a0d08000000000 40000000000001
40107030b f0a0e08000000000 1000000001
40107030b f0a8c08000000000 40000000040000
40107030b f8a0c08000000000 1000000001
40107030b f090e08000000000 4000040000
40107030b f0d0c08000000000 1000000001
40107030b f070c08000000000 1000000001
40107030b e8b0c08000000000 1000000001
40107030b d0f0c08000000000 1000000001
40107030b b0f0c08000000000 1000000001
507020f d8e0c08000000000 8000200
507020f d0e0b08000000000 c000000
507020f d0c0e0a000000000 c000000
507020f d0b0e08000000000 8000200
507020f 94e0e08000000000 8000200
507020f 58e0e08000000000 8000200
507020f 50e0e08080000000 11000000
507020f d0e0e00080000000 8000200
507020f d0e0e04000000000 c000000
507020f d0e0c0a000000000 11000000
507020f d0e0d08000000000 8000200
507020f d0f0c08000000000 11000000
507020f d0e0a0c000000000 11000000
507020f d0d0e08000000000 c000000
507020f f0c0e08000000000 11000000
507020f c0f0e08000000000 400040000
507020f c8e0e08000000000 11000000
507020f e0e0e08000000000 8000200
507020f b0e0e08000000000 8000200
507020f f8e0408000000000 11000000
507020f d8b0c08000000000 8000200
507020f cce0c08000000000 8000200
507020f 78e0c08000000000 11000000
507020f d8e0c00080000000 8000200
507020f d8e0c04000000000 8000200
507020f d8e080c000000000 11000000
507020f d8e0a08000000000 11000000
507020f d8c0e08000000000 11000000
507020f d8d0c08000000000 8000200
507020f f8c0c08000000000 8000200
507020f f8a0c08000000000 8000200
507020f d0e8c08000000000 8000200
507020f d4e0c08000000000 11000000
507020f c8f0c08000000000 8000200
507020f e8e0c08000000000 8000200
507020f b8e0c08000000000 8000200
507020f f0e0400080008000 11000000
507020f f0c0c08080000000 11000000
507020f f0c0c00080800000 8000200
507020f f0b0c00080000000 11000000
507020f f060c00080800000 8000200
507020f f0e0c00000800000 11000000
507020f f0e0c00040000000 11000000
507020f f0e0c04000000000 8000200
507020f f0e0804080000000 11000000
507020f f0e0a00080000000 11000000
507020f f0c0e00080000000 8000200
507020f f0d0c00080000000 8000200
507020f e0f0c00080000000 8000200
507020f e8e0c00080000000 8000200
507020f f0e0804040000000 8000200
507020f f0c0c06000000000 8000200
507020f f0b0c04000000000 8000200
507020f f060c06000000000 a0000
507020f d0e0c04080000000 11000000
507020f f0e0c02000000000 8000200
507020f f0e0a04000000000 8000200
507020f f0c0e04000000000 8000200
507020f f0d0c04000000000 8000200
507020f e0f0c04000000000 8000200
507020f e8e0c04000000000 11000000
40107030b f0e0806000000000 1000010000
40107030b f0e000c080000000 1000000001
40107030b f0e020c000000000 4000100
40107030b f0a080c000400000 4000100
40107030b e0e0c0c000000000 1000000001
40107030b e0e080c040000000 1000000001
40107030b d0e0a0c000000000 1000000001
40107030b d8e080c000000000 1000000001
40107030b d0e080c080000000 1000000001
40107030b b0e0c0c000000000 1000010000
40107030b b0e080c040000000 40000000100
40107030b f0e0808040000000 1000000001
40107030b f0e0808080000000 1000000001
40107030b f0e080a000000000 4000000001
40107030b f0e0804080000000 1000000001
40107030b f0e0c04000000000 1000000001
40107030b f0e040c000000000 1000000001
40107030b f0c0a0c000000000 1000000001
40107030b f0c0c0c000000000 c0000
40107030b f0d080c000000000 408000000
40107030b e0f080c000000000 408000000
40107030b e8e080c000000000 c0000
507020f f0e0288000000000 800000000200
507020f f8e0208000000000 11000000
507020f f0c0a0a000000000 8000200
507020f f0b0a08000000000 8000200
507020f e0e0b08000000000 1000000001000000
507020f d0e0a08080000000 8000200
507020f b0e0b08000000000 11000000
507020f f0e080a000000000 200020000
507020f f0e0908000000000 8000200
507020f f0f0808000000000 8000200
507020f f0d0a08000000000 8000200
507020f e0f0a08000000000 8000200
507020f e8e0a08000000000 8000200
40107030b f0e0e00000000000 1000000001
40107030b f0c0e02000000000 4000000001
40107030b f0c0b08000000000 10000000000001
40107030b f0c0608080000000 1000000001
40107030b f8c0608000000000 1000000001
40107030b f080e0c000000000 1000000001
40107030b f060e08000000000 1000000001
40107030b f040e0a000000000 4000000001
40107030b d0c0e08020000000 1000000001
40107030b d8c0e08000000000 1000000001
40107030b d0c0e08080000000 1000000001
40107030b f0c0e00080000000 1000000001
40107030b f0c0e04000000000 c00000000
40107030b f0c0c0a000000000 4000000001
40107030b f0c0d08000000000 1000000001
40107030b e0d0e08000000000 1000000001
40107030b e0e0e08000000000 1000000001
40107030b e8c0e08000000000 c0000
40107030b d0e0e08000000000 1000000001
507020f f0f0c00000000000 11000000
507020f f0d8c00000000000 8000200
507020f f8d0408000000000 c000000
507020f f094c08000000000 11000000
507020f f070c08000000000 8000200
507020f f058c08000000000 8000200
507020f e0d0d08000000000 8000200
507020f f0d080c000000000 c000000
507020f f0c0d08000000000 8000200
507020f f0c8c08000000000 8000200
507020f e0f0c08000000000 11000000
507020f e8d0c08000000000 8000200
40107030b e0f0908000000000 1000000001
40107030b e0f0408080000000 1000000001
40107030b e0f0608000000000 1000000001
40107030b e8f0408000000000 1000000001
40107030b e0d8c08000000000 1000000001
40107030b e0b0c0c000000000 1000000001
40107030b c0f0e08000000000 c0000
40107030b c8f0c08000000000 1000000001
40107030b a0f0d08000000000 1000000001
40107030b e0f0c00080000000 1000000001
40107030b e0f0c04000000000 1000000001
40107030b e0f0a08000000000 1000000001
40107030b e0e0d08000000000 10000000000001
40107030b e0e8c08000000000 1000000001
40107030b e8e0c08000000000 1000000001
40107030b f8e0808000000000 1000000001
40107030b ece0808000000000 1000000001
40107030b e8e0408080000000 c0000
40107030b e8e0608000000000 c0000
40107030b e8a0c0c000000000 c0000
40107030b c8e0e08000000000 c0000
40107030b cae0c08000000000 1000000001
40107030b b8e0c08000000000 1000000001
40107030b ace0c08000000000 1000000001
40107030b e8e0c00080000000 1000000001
40107030b e8e0c04000000000 4000100
40107030b e8e0a08000000000 1000000001
40107030b e8d0c08000000000 1000000001
40107030b f8c0c08000000000 1000000001
40107030b e0f0c08000000000 1000000001
40107030b e4e0c08000000000 1000000001
40107030b d8e0c08000000000 1000000001
1030733 f0e0a08000000000 4000100000000000
1070732 b0e0b08000000000 1000000010000000
1030763 b0e0b08000000000 1000000010000000
103071b b0e0b08000000000 1000000010000000
1030d33 b0e0b08000000000 1000000010000000
3030533 b0e0b08000000000 40001000000000
1020737 b0e0b08000000000 1000000010000000
1060733 b0e0b08000000000 1000000010000000
101020733 b0e0b08000000000 40001000000000
101073b b0e0b08000000000 40001000000000
1030735 b0e0b08000000000 40001000000000
103072b b0e0b08000000000 40001000000000
1030f23 b0e0b08000000000 1000000010000000
1031723 b0e0b08000000000 1000000010000000
1030753 b0e0b08000000000 1000000010000000
1031713 b0e0b08000000000 40001000000000
1032713 b0e0b08000000000 40001000000000
1030537 b0e0b08000000000 1000000010000000
1030337 b0e0b08000000000 40001000000000
103033b b0e0b08000000000 40001000000000
1030b33 b0e0b08000000000 1000000010000000
1070333 b0e0b08000000000 1000000010000000
1050733 b0e0b08000000000 1000000010000000
3010733 b0e0b08000000000 40001000000000
2030733 b0e0b08000000000 40001000000000
100030733 b0e0b08000000000 40001000000000
107070b b0e0b08000000000 1000000010000000
1030d0f b0e0b08000000000 1000000010000000
303050f b0e0b08000000000 40001000000000
106070f b0e0b08000000000 1000000010000000
10102070f b0e0b08000000000 40001000000000
1030717 b0e0b08000000000 40001000000000
1030f07 b0e0b08000000000 1000000010000000
1030b0f b0e0b08000000000 1000000010000000
107030f b0e0b08000000000 40001000000000
105070f b0e0b08000000000 1000000010000000
301070f b0e0b08000000000 40001000000000
203070f b0e0b08000000000 40001000000000
10003070f b0e0b08000000000 40001000000000
10107070a b0e0b08000000000 1000000010000000
