8997130393974995861 3 0 3 2
4088250605383268857 3 0 3 2
15725539296354303417 3 0 3 2
1494610346046403141 3 0 3 2
9819303515094696517 3 0 3 2
16674373007435773013 3 0 3 2
14132941630232456289 3 0 3 2
7976358225584125145 3 0 3 2
2567990115919626335 4 0 3 1
3233963294570043789 3 0 3 2
4527812265363627031 3 0 3 2
16792667216928731853 0 4 0 2
17705229466755340875 3 0 3 2
5815617810267314023 0 0 2 0 2 4
854914275557805813 3 0 3 2
8016915890548458203 3 0 3 2
14990388923217231227 3 0 3 2
12658312046691872499 0 3 0 4
10569874493206719089 3 0 3 2
6816306939066249649 3 0 3 2
18351215494878629045 1 0 3 0 3 2
6284303856685623245 3 0 3 2
7735385658744824021 3 0 3 2
14875777887545410657 0 0 0 2
8654092428666447329 3 0 3 2
1014992175213816113 2 2 0 2
14299525277014806831 3 0 3 2
6995832841816281571 4 0 4 1
18256699621954656061 3 0 3 2
14824465693334208681 0 0 4 0
6454952617025885083 0 3 0 4
12568948937834908871 3 0 3 2
8642434885513260165 3 0 3 2
10961792282236150669 0 2 2 2
16625091528307795019 0 3 0 4
9431011249879924185 3 0 3 2
13918359743713531993 3 0 3 2
13297952963946328789 3 0 3 2
8905916193525146633 3 0 3 2
10844935665932956331 3 0 3 2
17131730488933113583 3 0 3 2
5782076743065126615 3 0 3 2
15364993298430887523 3 0 3 2
7982177774355481775 3 0 4 0
17574423914465711677 3 0 3 2
16950654856664610901 2 0 3 0
10233486993896227101 2 1 2 2
9633784654629195519 3 0 3 2
1682661435185304169 3 0 3 2
2594665724198216653 3 1 2 2
14116346256375345091 3 0 3 1
16696949740230066255 3 0 3 2
2420531964179184359 3 0 3 2
1797323275915485029 3 0 3 2
10988313443772825033 2 0 4 0
4763788257391987345 3 0 3 2
7328523386292198211 2 0 0 2
11436364371442682177 2 0 2 1
7412390650687917189 3 0 3 2
8415340069877360837 2 1 1 1
4143896681191306921 3 0 3 2
14160696083173610843 3 0 2 1
11369566332787461341 1 0 3 0 3 2
8108004054397045573 3 0 3 2
17378999324763520359 0 3 0 4
3999633313585039757 3 0 4 0
14129833743438696317 3 0 3 2
8634545024352641241 3 0 3 2
17387358895894898755 3 0 3 2
15963129768047098687 3 0 4 0
2347750201352483989 0 0 0 2
16176207884591137943 2 0 0 2
1721067494581582861 2 0 2 4
8364634010921328217 3 0 3 2
8496066515218402479 3 0 3 2
6661718374082451837 0 3 0 4
17608864782662729127 3 0 3 2
685946942551803143 3 0 3 2
7106190551182763141 1 0 3 0 3 2
15045753351813491425 2 0 2 4
3121110506551699173 1 1 0 2
17091488535526406873 3 0 3 2
17146201843702278673 2 2 0 2
11248505870342136125 3 0 3 2
16488324557051721891 3 0 3 2
15042865224013568917 2 2 3 2
16329012786946947713 1 1 0 2
5022047429098126761 0 3 0 4
648869620659045603 1 0 3 0
1772881847773302719 3 0 3 2
13932831098482697083 3 0 3 2
12032718688974893367 1 0 3 0 3 2
13490137672950098989 3 0 3 2
1028957956070890277 2 0 0 2
4757638005167458953 3 0 3 2
14753042431702395647 2 2 0 2
15702560027580205577 0 3 0 4
12453394446255381535 3 0 3 2
1291978490178561631 0 0 0 2
11168461061834038315 3 0 3 2
2746037697815224843 4 0 2 0
3467741822780848917 3 0 3 2
1559545172168436935 3 0 3 2
16165074141242110451 2 0 4 0
7088253358400240393 1 0 3 0 3 2
12145101557757161089 2 2 0 2 0 6
1239283824499771769 1 0 3 0 3 2
18403844252742804921 1 0 3 0 3 2
5214474283740146721 1 0 3 0 3 2
3236941021895362245 0 3 0 4
14121723535015674345 1 3 1 4
8070874098508098129 1 0 3 0 5 0
8285078096645831733 1 0 3 0 3 2
10484672116324038883 3 0 3 2
15362588647435321801 2 0 2 1
150864812980808565 4 0 2 2
13178045536444398411 1 0 3 0 3 2
8996681811712826743 1 1 5 1 5 7
11608310990898171585 1 0 3 0 3 2
13788332317596398867 4 0 3 0
3248629856228603819 3 0 3 2
523892191792435831 4 0 3 1
13591329672640399633 2 0 3 0
12053249141787399505 1 0 3 0 3 2
17530705457939742173 4 0 3 0
7267499576632721683 2 0 2 4
18321206485132584899 3 0 3 2
10517412341674044163 3 0 3 2
12237133343105061439 3 0 3 2
4856778733789980299 3 0 3 2
17959954962789294743 3 0 3 2
10670135724531029895 3 0 3 2
10055538808503243973 3 0 3 2
15923825099779571619 3 0 3 2
12313558821512867095 1 1 5 1 5 7
15601377487791054621 1 0 3 0 3 2
6504665018786466065 0 3 0 4
16169897961966531373 1 1 5 1 5 5 5 7
15382000292913644421 3 0 3 2
1922654090879390743 3 0 3 2
5721831953090204871 2 1 2 2
500087115470188633 3 0 3 2
11645016508744179259 3 0 4 0
6998706093021150551 3 0 3 2
6528105113348970291 3 0 3 1
6327162465871661319 0 0 0 2
3201434966744405295 3 0 3 1
1885513231859296647 4 0 3 1
10024737359286212405 0 3 0 4
7010660303890834227 2 0 2 1
16643992890065378463 3 0 2 1
16157004914627229087 3 0 2 1
426567642380995691 3 0 3 1
3166024495353744509 4 0 3 0
8477590212726357763 3 0 3 1
5159613404075759459 0 0 0 2
12255443291242755213 3 0 3 2
14252071045100093181 3 0 3 2
8027106279070967257 3 0 3 2
13266924965780553023 3 0 3 2
4305122372468440591 1 2 2 1
17342583542271055635 3 0 3 1
6170088320943633121 4 0 3 1
3170698493367887167 2 1 2 0
13981662194613442847 0 4 0 3
11794750391972424259 1 0 3 0 3 2
1012374437056233899 4 0 3 1
1402220251805977721 3 0 3 2
9435585892709355105 3 1 4 0
5637890237433460083 2 0 4 0
18295507163300311829 3 0 3 2
4813970388882988261 2 0 4 0
186932462493359421 0 3 0 4
6723266882560794245 2 0 2 2
3994708736168332965 3 0 3 2
12448783754333348369 2 0 4 0
8087442775796640315 1 0 3 0 3 2
12636321522191677249 2 1 1 2
16089836447625919699 2 1 2 0
12218555601646849321 2 0 2 2
15625690980813986171 0 2 0 6
12123101298998374459 2 0 4 0
17392428171316212231 3 0 4 0
14223549790887161707 3 0 3 2
841609067049331111 2 0 2 2
2984838372509850719 0 2 1 2
13253003374047259081 2 1 1 2
15292021849830747703 1 0 3 0 3 2
7989747354041440171 3 1 4 1
8332449286736804351 0 3 0 4
8925471672380352415 3 0 3 2
6304588983296835703 3 0 3 2
8288490554262562231 0 3 0 4
17037449170271967367 0 3 0 4
12733872947868884903 3 0 3 2
7419299750898416655 0 3 1 3
5928823798159117153 0 3 0 4
1818530440731568131 3 0 3 2
4394562695938259125 1 0 3 0 3 2
14456473403266059141 0 3 0 4
150975172138152153 3 0 3 2
1078575747630538445 3 0 3 1
6609622448209055111 1 2 2 1
17478297055168533823 2 0 2 2 4 0
378869112084199813 1 0 3 0 3 2
1253369478507012233 0 2 0 4
1106264766131128155 3 0 3 2
10169001972953065899 5 0 3 0 3 2
10105599364252711497 0 3 0 4
10790501003750526793 2 2 0 2
6673523227066664207 0 3 0 4
14708046608566740947 5 0 3 0 1 0
7116181690272051265 3 0 3 2
9507669990385013979 1 0 3 0 3 2
15345944153576782903 5 0 3 0 3 2
11690459548218344847 0 3 0 4
7601105376917956663 5 0 3 0 3 2
15495464040814887445 3 0 3 2
11945265215541292713 2 1 1 1
10255645354105301679 3 0 3 2
16609960739915975285 0 3 0 4
1672776533918084493 2 0 1 0
1326526014906015341 3 0 3 2
13015580063235716513 0 3 0 4
16321167100095328991 5 0 3 0
3439513724420310553 5 0 3 0
4079209794908907881 5 0 4 1
16850863737594738021 5 0 3 0
17401496951508408127 0 3 0 4
12053272977929084911 0 0 1 0
16427016357516990239 5 0 3 0 1 0
11610438186052027361 5 0 3 0
4067244196976705991 5 0 3 0 1 0
12695644977120923681 2 1 2 2
1212937026124989183 1 0 3 0 5 0
17516259309842710517 0 0 0 2
4792095381483908767 3 0 3 2
16976494242725714487 3 0 3 2
17400734946081006201 3 0 3 2
486517400591326901 3 0 3 1
17368081465617686755 3 0 3 2
13946598320964570087 3 0 3 2
12104399244746293851 0 3 0 4
654410608623152923 0 2 0 4
18244130611229906397 2 0 4 0
10247005994192959141 3 0 3 2
18417930455824675949 0 3 1 3
13146996485190409689 3 0 3 2
13570690728314683519 0 3 0 4
2264338883405718539 0 3 0 4
14366196928296475527 0 3 0 4
2536659129645915839 0 3 0 4
6850297244783675611 3 0 1 0
7027307472807250159 3 0 3 2
11127993936583148079 2 1 3 1
3201663561916283703 0 3 0 4
4020721851079839439 0 4 0 2
5219315928522937007 0 3 0 4
7122761775455725021 0 3 0 4
15479119181627269869 0 3 0 4
18090748360812614711 0 3 0 4
10813006542065593009 3 0 3 2
14568970333045746861 0 3 0 4
11731795510808676739 2 1 3 1
18404254007404768369 3 0 1 0
17980406627327020587 3 0 1 0
1085847255104199747 2 0 4 0
13783951206822953875 2 1 3 1
4819972029696557783 0 3 0 4
15663199849705024613 3 0 3 2
6316521080663802531 4 0 3 1
10725414696151296485 1 0 3 0 3 2
10278218078638776867 1 2 3 0
14487445542295519339 4 0 3 1
15074709806852180097 1 0 3 0 3 2
773184373986128559 0 3 0 4
6148927725044400169 2 1 3 1
14562793167723113341 1 2 3 0
8585066797052220217 2 0 2 1
9031361624201912179 1 2 3 0
9405079283835714119 1 2 3 0
1091251982453188015 3 1 2 1
7803315066286183889 1 0 3 0 3 2
14548320168112593625 1 0 3 0 3 2
17169551801748359209 1 0 3 0 3 2
2870265140760510373 1 0 3 0 3 2
5968498210118444205 0 3 0 4
17018457468739961169 1 0 3 0 3 2
10419793061369424715 0 3 0 4
2366162935343966253 1 0 3 0 3 2
3057260644892053813 1 0 3 0
2909059046327764189 1 0 3 0 3 2
17215460113695960403 1 0 3 0 3 2
5030744612994440149 3 0 3 2
7377259751430867963 1 0 3 0 3 2
11817962771280829587 1 0 3 0 3 2
3524080077931942091 1 0 3 0 3 2
11105675518719377699 1 0 3 0 3 2
4078079767173616285 3 1 3 2
232709183734201627 1 0 3 0 3 2
9695811982103560915 0 0 0 2
7064595990947828147 1 0 3 0 3 2
13307188733149934345 1 0 3 0 3 2
3269189443734132777 1 0 3 0 3 2
3323425156376235433 1 0 3 0 3 2
11679363965119753877 3 0 3 2
965133292303536741 1 0 3 0 3 2
3573050880841357571 0 3 0 4
14070407907185159649 3 0 3 2
11335844494645319871 0 3 0 4
16768800051810897285 1 0 3 0 3 2
6017283418587823351 3 0 2 1
614779962765430611 2 0 1 0
15227483561301683591 1 0 3 0 3 2
18164466234049190313 2 2 0 2
9655388127301428027 0 3 0 4
14541466403977051035 3 0 3 2
16498055466553880769 0 3 0 4
15822929482659391521 3 0 3 2
205735112101974895 2 0 1 0
16897631898442825251 2 1 1 1
10983807129163830427 2 0 1 0
7219778301669560037 2 0 1 0
15925863368201168019 0 3 0 4
2443818218931355117 4 0 4 1
4803932073647723505 2 0 3 0
12280354362182392215 1 0 3 0 3 2
7294061371733905095 0 3 0 4
6614728516186272091 3 0 3 2
18065787135936297585 3 0 3 1
12195029146360523957 3 0 3 1
2771100119236275805 3 0 4 0
16061787942707611335 0 3 0 4
2588299521014774409 3 0 3 1
17759298648030462861 3 0 3 1
12475734146073562501 1 0 3 0 3 2
17989266205124146797 4 0 3 1
8733665263475887363 0 0 0 2
12544827293925566933 2 0 2 1
8936070224215005485 3 0 3 1
1175194938967209905 2 0 2 1
3822951662534785483 3 0 3 2
13784560525760100433 3 0 3 1
3187131536665199785 2 2 0 2
7641168139049630365 3 0 3 2
2391296876058775175 3 0 3 1
1905075294506745819 0 3 0 4
5239302305198568879 3 0 3 1
16789949564822627853 3 0 3 2
11337165401118114751 3 0 3 1
6969878644378466839 3 0 3 1
16700197280907459295 3 1 3 0
17606503145421419119 3 0 3 1
4705213457487962655 3 0 3 2
5056928884538418233 1 0 3 0 3 2
13868766010281501241 1 0 3 0 5 0
7606420797813755345 1 0 3 0 3 2
3820871142432816457 0 0 0 2
3598577170963738157 2 0 2 4
16738479266582110627 2 0 3 0
1213738832649289921 3 0 1 0
7707744537768450549 0 3 0 4
11568812109393959229 2 0 4 0
4617009914330311747 4 0 3 0
6986497244986825253 0 3 1 3
2241157828543744493 1 0 3 0 3 2
3415452989683394071 3 0 3 2
4818026197624132549 0 3 0 4
18371161271683517279 0 3 0 4
4523550212130395125 0 3 0 4
5590564153513588273 4 0 3 1
13946968483852391397 0 3 0 4
7594154025036080137 3 0 2 1
12431810082689007871 3 0 3 1
10927735707511974539 0 3 0 4
5396689006933457873 2 0 2 1
6248627379630836555 3 0 3 2
17889881418370500453 1 0 3 0 3 2
7686569633785272033 3 0 3 2
10794186349348588689 3 0 3 1
4589399580825458183 4 0 3 1
16644574963933657807 0 0 0 2
12667116488136609983 0 3 0 4
12024672723472244201 3 0 3 2
14616294121708363317 3 0 3 2
8942059502320801945 3 0 3 1
7564349195315937973 0 3 0 4
6311574839186016381 4 0 2 0
1250984819204493789 2 1 3 1
8002850143972192265 0 3 0 4
3186806263826334865 0 0 0 2
11723860634864739789 3 0 3 2
4354216461104800357 3 0 3 2
2297548856694465537 3 0 3 2
7566447531499536335 2 0 2 1
16631672080815786523 0 3 0 4
6174866182755454427 0 2 0 4
12313916315863163435 3 0 3 2
15721523232234263515 0 3 0 4
1693288448715118719 0 2 0 4
6099548581471256361 1 0 2 0
14316381355050574363 0 3 0 4
15862460105030607825 2 1 3 1
6773187365975252993 0 2 0 4
5975331105069446051 1 0 3 0 3 2
4822886186067526753 3 0 3 2
15165586002479322567 1 0 3 0 3 2
4977780607547752659 1 0 3 0 3 2
3546898281192604461 2 0 2 1
14053048012380597851 1 0 3 0 3 2
4890357352132469163 1 0 3 0 3 2
10808894384159530901 1 0 3 0 3 2
17894896463256742305 3 0 3 2
1727716918732837025 0 3 0 4
7368711208623888949 0 3 0 4
1151298073675510271 0 0 4 0
14895513470618281921 0 3 0 4
1339874494625843125 3 0 3 2
4864941284468660851 3 0 2 0
6088859212908107535 0 3 0 4
13615661474902500507 0 3 0 4
13174771240459511071 3 0 3 2
13203459101719780021 0 3 0 4
12038017117869664427 3 0 3 1
14950326442648243615 0 0 2 0 4 0
17265912432351379911 1 0 3 0 3 2
6487389128248480037 1 0 3 0 3 2
14753241381242722529 3 0 3 2
1105761799826223957 2 0 3 0
10905898418438886857 4 0 4 1
5769704893139527863 3 0 3 2
3165036258882861541 1 0 3 0 3 2
11242753166194013341 1 0 3 0 3 2
12727146886448856927 1 0 3 0 3 2
6898293108516311327 1 0 3 0 3 2
599554541335580515 0 3 0 4
3639383699108686333 1 0 3 0 3 2
1908807359928788373 1 0 3 0 3 2
11967872921285310801 3 0 3 2
11840809728345688163 3 0 3 2
7982857727039767579 0 3 0 4
8756895998489469005 0 2 2 2
5991840194445219539 3 0 3 2
13038866433357242347 3 0 3 2
8663294792000967969 0 3 0 4
7044733302529536221 3 0 3 1
15198719479441371607 3 0 3 2
13749238181658274513 4 0 2 2
7561574739991446365 3 0 3 2
12983817346812890785 1 0 3 0 3 2
8476950069362455067 3 1 3 0
9327173920462614483 0 3 0 4
15423437676583651461 0 3 0 4
4269833907270454539 3 0 3 2
5164898030333923175 4 0 2 2 2 0
4400361271364826439 0 3 0 4
2326591471089516211 2 0 1 0
8121371762257373963 0 3 0 4
12931311944585750567 4 0 3 0
3655890274142286071 0 3 0 4
2572377310148088601 2 1 3 0
13295379597314517947 3 0 3 2
12119034359626897689 0 3 0 4
15919053961244278857 0 0 0 2
1161285366334492315 0 2 0 4
2358485489309681765 1 3 0 4
7364027816031660725 3 1 3 0
8510630686262522931 3 0 3 2
15954318033985919197 1 2 3 0
15530470653908171415 2 1 3 0
8912329460260268233 0 3 0 4
16202913226574830281 0 3 0 4
2835679494336194397 3 0 3 2
9963616241059403329 3 0 3 1
5273730775216287185 3 0 3 1
11265451631149664603 1 0 3 0 3 2
4680497274606573769 3 0 3 2
6644080769824726885 3 0 3 2
6161770506143698725 1 0 3 0 3 2
10214563351275072265 3 0 3 2
14175482336396961729 3 0 3 2
18021847672810409097 3 0 3 2
13915143296100138025 4 0 3 0
10338850859989300417 3 0 3 2
5450724823808830169 3 0 3 2
2655510668433836697 1 1 2 0
11257059863964737253 0 0 2 0 4 0
2366291731837806575 4 0 2 2
5721273734972630011 1 0 3 0 3 2
2934740458909837651 0 0 2 0 4 0
12399170362868645019 3 0 3 2
11760378778588934989 2 0 4 0
4986626328140462019 3 0 3 2
1280063815472801961 3 0 2 0
10757519782044058645 2 0 1 0
9291455739960441721 0 3 0 4
15523674418577755673 2 0 1 0
9488458384916440955 0 3 0 4
7918723839370214129 0 3 0 4
12660111220669983087 3 0 1 0
1074592942237727783 0 3 0 4
2507249840309318967 2 0 1 0
6640452955776647251 0 3 0 4
2415205523902956835 1 0 3 0 3 2
4486029236519001509 0 3 0 4
10989983851626929637 3 0 3 2
6014209376018123681 1 0 3 0
8332262487036537387 0 3 0 4
17262086586602369449 0 3 0 4
1198572178269315793 0 3 0 4
5142912794684023945 0 3 0 4
3170051515127976489 0 0 1 0
1439475175948078529 0 0 1 0
1015627795870330747 0 3 0 4
913060187927734173 3 0 3 2
11875238198363406469 3 0 3 2
7747375183626172861 0 2 0 4
8856444521641733481 3 0 3 2
17253662909278779525 2 0 2 1
17453605720786398189 3 0 3 2
7111105701071955485 1 3 1 4
6125051289053180247 3 0 3 2
1506211031965006653 3 0 3 2
12873517803094469811 3 0 3 2
18404949346615670973 0 3 0 4
17499548030202182761 3 0 3 2
157982373186610199 3 0 3 2
5660265112644458651 0 2 0 4
16857583982642348289 2 0 3 0
7457462004654495425 0 3 0 4
10769134843547353991 3 0 3 1
3856543003271012229 3 0 3 1
5668241786848912885 3 0 2 1
12893558977445794287 3 0 3 2
1484074694862577101 3 0 4 0
6723893381572162867 3 0 3 2
3958837577527913401 0 2 0 4
3424268375652500601 3 0 3 2
9444830358646272241 2 1 3 1
7690574775241155627 2 1 3 1
737437986256744533 3 0 3 2
1548064274668620499 3 1 3 0
5035989731986845353 3 0 3 2
16497724452073498467 3 2 3 1
1399281769479763529 0 2 0 4
1596284414435762763 3 0 3 2
10339895903812007435 0 3 0 4
4281715668637275539 3 0 3 2
5865426870829266711 3 0 3 2
7577814864345652291 3 0 3 2
4879666146157623953 3 0 1 2
16708801477453491319 3 0 3 2
2625496718620860805 0 3 0 4
3095497513230798305 4 1 3 1
15521988154548255139 1 0 3 0 3 2
14355770666785518465 1 0 3 0 3 2
8581355543064171117 1 0 3 0 3 2
2073884010495540523 3 0 3 2
10610938381533945447 0 2 0 4
1044361666018251221 3 0 3 2
7370069271929755873 3 0 3 2
16669118616708677343 3 0 3 2
3723639585505904507 1 0 3 0 3 2
15127007643462450329 2 0 3 0
15174619295322282321 2 2 0 2
9885521491826601243 2 1 3 1
9720814479105760727 3 0 3 2
2669797844425124691 3 0 3 1
8988244662508876831 1 0 3 0
7400061471582634863 3 0 3 2
4787764553580087211 3 0 3 2
6551358297713747975 0 2 0 4
2589661299738773639 0 3 0 4
7596003210009164671 0 3 0 4
17798531386416912527 3 0 3 2
14608600978903469173 0 3 0 4
13735462184100406425 3 0 3 2
8331550610965181559 3 0 3 1
15810606657149918745 3 0 2 0
1308376375284190645 3 0 3 2
10236552544990309357 2 0 4 0
3462800094541836387 0 2 0 4
10855866845376330543 3 0 3 2
5104724742996392445 0 3 0 4
1579454896654053173 0 3 0 4
10187091001456197665 3 0 3 2
14703160263384702547 2 0 3 0
14188981405899487001 0 3 0 4
4980452292221173917 0 0 1 0
18336438818621189781 0 0 1 0
2028520968987049145 0 0 1 0
10912536848481469699 0 0 1 0
17076052021377893029 0 3 0 4
3460672454683278331 3 0 3 2
2508169662535287471 3 2 3 0 1 0
3381308457338350219 0 0 1 0
6573652288289244617 1 0 3 0 3 2
5098054055055321053 2 1 3 1
6463749496665899235 3 0 3 2
1640602362763571101 1 0 3 0 3 2
15788794690743021897 1 0 3 0 3 2
1025222583548015319 3 0 3 2
7724736795376117729 2 0 3 0
7571931893020307959 1 0 3 0 3 2
2092121794390698817 3 0 3 2
2184514508311657437 0 3 0 4
18338534597357124111 1 0 3 0 3 2
7923958788193022807 1 0 3 0 3 2
14249666394104527459 1 0 3 0 5 0
2343388102844418299 0 3 0 4
2992490576846623409 0 3 0 4
337604344148144345 2 1 1 2
3697602685271145301 2 0 4 0
6861955413102645371 0 0 2 0 4 0
7447193574833722871 0 0 2 0 4 0
8946822273749133083 0 0 2 0 4 0
18169054777706601059 2 1 3 1
7504670342786983671 0 0 2 0 4 0
6625739532920957431 2 1 2 0
3461707372297321699 0 0 2 0 4 0
11770870276329311567 3 0 3 2
4023159470428800855 0 0 2 0 4 0
15358836178647011983 2 0 3 0
17058429545077457309 0 0 2 0 4 0
135511704966531325 0 0 2 0 4 0
373289808713579419 0 0 2 0 4 0
4491997783429292849 0 3 0 4
780379435872622393 1 2 2 2
5828990599664186643 2 0 4 0
2744888586835233977 3 1 4 0
17172922377224638969 3 0 3 2
13559752625134797183 0 0 2 0 4 0
14220630769822176973 2 1 2 2
2082926826574537645 2 0 2 1
4617917424432032295 3 0 3 2
3850155058957377417 3 0 3 2
17199819539252055381 3 0 3 2
14209972600525147389 3 0 3 2
15983314194650293995 3 0 3 2
18131372439405579273 3 0 3 2
10179129778515282223 3 0 3 2
8031071533759996945 3 0 3 2
3179249986394171989 3 0 3 2
8970889653736262215 0 3 0 4
15182997555281388077 2 1 1 2
17965726369545232743 3 0 3 2
6972725424812045903 3 0 3 2
11500794640111451857 3 0 3 2
11151098248305296247 3 0 3 2
17594594144668440139 3 0 3 2
18347295355172934321 0 0 0 2
15864017805488542179 3 0 3 2
6039339241814453635 2 0 3 0
4933386159042966625 1 0 3 0 3 2
703250139256633355 1 0 3 0 3 2
17714493239747041775 2 0 3 0
9808527529210842485 1 0 3 0 3 2
11860602503970895669 1 0 3 0 3 2
13917489176931346957 0 2 0 6
14702923063518872113 1 0 3 0 3 2
15618842671893667221 1 0 3 0 3 2
17687539925060583043 1 0 3 0 3 2
3859152366751718347 3 0 2 0
10484825493685630683 1 0 3 0 3 2
5862226576346403653 1 0 3 0 3 2
17609249045894798753 3 0 3 2
12054560039231857509 1 0 3 0 3 2
13274187044199739807 1 0 3 0 3 2
9962714109258451729 3 0 3 2
16288421715169956381 3 0 3 2
2716880391796678653 0 3 0 4
12048116288630847171 1 0 3 0 3 2
1753430125556764445 1 0 3 0 3 2
13520256427697809113 0 3 0 4
11431818874212655703 3 0 3 2
1329582745479016663 1 0 3 0 3 2
3651420500337965523 2 0 4 0
2517966884525861181 1 0 3 0 3 2
16511366873151971383 3 2 3 1
1988835107104103291 2 0 4 0
10377695849585317115 2 0 4 0
18384276976998960483 2 0 4 0
5935192865255272773 2 0 4 0
8744917345572353171 3 0 4 0
16609914528202631067 3 0 4 0
9898825422529753763 1 0 3 0 3 2
7718662270590626995 2 1 3 0
8994546893523056417 3 2 3 1
14265218302318971905 1 1 3 1
14862833184799384063 2 0 4 0
9848141940867366665 2 1 3 1
3361567007694330883 3 2 3 1
10205697904826817229 2 0 4 0
1674531583358827951 2 0 4 0
